currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
7226,798.56,777.87,763.57,772.18,778.05,-38.09,-816.41,623.54,-1.73,-0.64,0.01,-138.41
7261,797.93,778.21,763.73,772.51,778.10,-35.16,-812.99,613.28,2.07,-3.50,-0.51,-140.09
7297,797.18,778.40,763.74,772.82,778.03,-24.41,-803.22,622.56,-1.11,1.29,-2.76,-143.28
7332,796.46,778.72,763.77,773.08,778.01,-35.16,-804.20,628.91,0.16,0.97,-2.37,-146.45
7367,795.83,778.98,763.81,773.35,777.99,-32.71,-828.12,630.86,-0.63,0.66,-1.47,-149.30
7406,795.19,779.15,763.95,773.62,777.97,-25.39,-826.66,629.39,-1.21,1.37,-2.18,-148.91
7441,795.16,779.25,763.91,773.73,778.01,-23.93,-814.94,624.51,0.60,0.57,-1.56,-152.26
7476,795.37,779.39,763.93,773.89,778.14,-30.76,-810.55,636.23,1.60,0.32,0.92,-155.93
7512,796.10,779.48,763.89,773.93,778.35,-38.09,-796.87,631.84,-0.34,0.81,0.12,-160.78
7547,796.93,779.46,763.89,773.73,778.50,-40.53,-805.18,626.95,0.26,3.41,1.93,-160.38
7585,797.53,779.38,763.87,773.70,778.62,-45.90,-822.75,620.61,0.30,0.15,0.20,-161.88
7621,797.15,779.26,763.89,773.60,778.47,-42.48,-819.34,640.62,1.24,-3.55,-0.06,-157.64
7657,796.96,779.08,763.79,773.39,778.31,-21.00,-799.80,618.65,-0.02,3.41,0.56,-155.14
7692,797.24,778.80,763.76,773.28,778.27,-34.18,-811.52,621.58,-0.36,-0.09,1.28,-153.04
7728,797.12,778.65,763.77,773.15,778.17,-33.20,-820.80,621.09,0.32,1.47,2.21,-149.07
7763,797.59,778.45,763.77,773.02,778.21,-28.32,-814.94,628.91,-1.82,1.20,-1.21,-147.32
7801,798.16,778.39,763.70,773.01,778.31,-34.18,-814.45,630.86,1.30,-0.03,1.67,-150.22
7837,798.84,778.16,763.72,772.87,778.40,-26.86,-811.04,624.51,-1.18,-0.44,0.89,-148.20
7873,799.31,777.81,763.64,772.73,778.37,-29.79,-807.13,626.95,-0.21,0.62,-1.37,-146.94
7908,800.41,777.50,763.65,772.71,778.57,-35.16,-807.13,619.14,-0.47,-0.26,1.68,-147.59
7944,801.20,777.06,763.56,772.57,778.60,-34.67,-793.46,636.72,-0.21,0.40,0.39,-147.03
7979,801.71,776.99,763.57,772.56,778.71,-26.37,-813.48,623.54,1.01,0.53,-0.11,-147.93
8017,801.33,776.69,763.56,772.53,778.53,-9.77,-811.04,646.48,-1.94,0.18,1.60,-144.01
8053,801.59,776.16,763.47,771.87,778.27,-28.81,-811.52,615.23,-0.64,-1.17,-1.42,-133.31
8088,803.68,775.22,763.29,770.85,778.26,-30.27,-800.29,632.81,-0.56,-0.92,3.00,-122.26
8124,807.06,774.64,763.11,769.47,778.57,-27.34,-798.83,633.79,-6.09,3.89,1.10,-113.23
8159,810.96,774.04,762.73,766.69,778.60,-11.23,-823.24,658.69,-13.36,7.34,-1.66,-90.48
8195,811.55,772.99,762.45,765.05,778.01,-93.75,-876.46,548.83,-23.73,5.08,-2.16,-66.96
8233,809.75,771.61,762.19,764.21,776.94,-49.32,-836.43,562.50,-28.87,2.45,0.03,-43.75
8269,805.51,770.57,762.17,763.89,775.53,-39.06,-856.93,586.43,1.04,-6.11,2.22,-16.69
8304,805.81,769.54,762.14,763.52,775.25,-40.53,-823.24,594.24,-1.11,-0.92,1.40,-4.71
8340,801.06,768.96,762.06,763.54,773.91,-79.10,-837.89,558.11,-2.69,1.49,-0.74,14.08
8375,804.14,769.36,762.12,763.70,774.83,-45.90,-833.98,591.31,14.60,-2.21,-0.29,-0.69
8411,800.92,769.06,762.15,763.77,773.98,-29.30,-841.80,585.45,-7.68,3.13,-1.89,12.45
8449,804.89,769.88,762.21,764.60,775.40,-11.23,-844.24,633.79,29.89,-11.19,-0.58,-18.53
8485,803.79,769.59,762.20,764.72,775.07,-24.41,-797.36,636.23,-4.98,-3.20,2.55,-14.46
8520,807.19,770.75,762.34,765.69,776.49,-22.95,-863.77,575.20,15.95,-1.92,-4.05,-46.31
8556,810.43,771.36,762.41,765.60,777.45,2.44,-838.38,630.86,2.92,-1.05,-1.87,-59.11
8592,807.40,771.37,762.40,765.60,776.69,-25.39,-834.96,595.21,-5.92,3.58,-0.20,-49.07
8627,810.04,772.74,762.50,766.36,777.91,-32.71,-811.52,629.39,3.08,1.97,-5.60,-77.67
8666,809.81,772.89,762.58,767.54,778.21,-34.67,-807.62,625.49,2.04,-0.95,1.02,-93.57
8701,811.91,774.09,762.95,769.56,779.63,-61.52,-805.18,639.16,8.03,-3.83,-3.04,-130.87
8737,810.21,774.53,763.06,770.57,779.59,-26.37,-824.71,620.12,-9.84,-1.56,-2.31,-140.57
8772,808.64,774.87,763.10,771.49,779.53,-45.41,-856.93,603.52,14.98,-3.65,-2.25,-150.65
8808,808.31,775.85,763.29,772.26,779.93,-35.64,-820.80,615.72,-1.19,-0.84,-1.68,-163.92
8843,804.89,777.03,763.42,773.02,779.59,-27.83,-794.43,652.83,-7.72,5.83,-4.08,-169.66
8881,804.91,778.08,763.53,773.58,780.02,-38.09,-824.22,602.05,-1.19,-1.35,-5.44,-183.68
8916,804.01,778.69,763.64,774.34,780.17,-27.34,-815.92,620.61,-4.02,-3.05,-0.32,-193.72
8952,801.98,779.42,763.83,775.05,780.07,-32.71,-820.31,623.05,1.86,-1.95,-3.76,-198.39
8987,801.60,779.68,763.90,775.41,780.15,-14.16,-822.75,610.35,1.73,-1.44,-1.47,-202.66
9022,801.15,779.70,763.82,775.15,779.96,-19.53,-802.73,624.51,-1.48,3.85,3.27,-199.65
9060,801.75,779.72,763.83,774.91,780.05,-31.74,-809.08,618.65,-2.90,2.37,-2.25,-197.97
9095,801.58,779.49,763.81,774.80,779.92,-16.60,-809.08,625.49,0.80,1.66,-0.19,-194.49
9130,803.03,779.74,763.74,774.80,780.33,-36.13,-810.55,595.70,-0.83,0.90,0.47,-203.24
9165,802.80,779.79,763.75,774.83,780.29,-27.34,-805.66,655.27,-1.57,1.05,0.92,-202.81
9200,803.12,779.57,763.63,774.79,780.28,-35.64,-804.69,622.07,3.65,-2.85,-0.02,-204.69
9236,803.76,779.25,763.57,774.42,780.25,-15.14,-820.31,617.19,2.06,-0.49,0.11,-200.42
9273,804.18,778.68,763.63,774.25,780.18,-28.81,-816.41,623.05,1.94,-2.05,1.30,-193.35
9309,804.03,778.32,763.66,774.16,780.04,-41.02,-810.06,616.21,-0.18,-1.05,1.38,-187.80
9344,804.36,777.79,763.52,773.82,779.87,-34.67,-803.22,628.42,0.63,-1.29,1.40,-183.10
9379,804.90,777.43,763.58,773.62,779.88,-11.23,-817.38,612.30,0.34,-1.24,-0.23,-177.73
9415,805.01,777.29,763.47,773.19,779.74,-16.11,-799.80,640.62,-0.18,-0.06,0.98,-173.20
9450,805.29,776.98,763.37,772.68,779.58,-25.88,-811.52,603.52,0.02,5.02,-1.86,-166.68
9488,806.16,776.16,763.35,772.32,779.50,-41.02,-840.82,606.93,0.39,-3.95,2.47,-158.39
9524,806.41,775.48,763.28,771.47,779.16,-30.27,-794.92,635.74,-2.40,1.69,-1.81,-143.03
9560,807.10,775.02,763.21,770.60,778.98,-32.71,-819.34,609.37,-5.92,6.01,-1.74,-130.54
9595,806.35,774.93,763.08,769.91,778.57,-36.62,-813.96,613.77,-5.13,1.24,-1.56,-120.53
9630,804.82,774.57,763.01,768.93,777.83,-31.74,-804.69,639.65,-5.88,8.45,-0.60,-99.84
9666,803.21,774.25,762.94,768.55,777.24,-37.60,-822.27,616.21,-6.50,6.27,-1.44,-87.72
9704,801.19,774.17,762.90,768.44,776.67,-17.09,-826.17,635.25,-0.79,-0.69,0.11,-79.65
9739,800.98,773.51,762.89,768.36,776.44,-39.06,-809.08,614.26,2.81,-0.21,-0.40,-72.49
9775,799.62,773.51,762.93,768.27,776.08,-44.92,-794.43,648.44,-3.00,0.31,-0.85,-65.73
9810,796.20,773.78,762.92,768.57,775.37,-39.55,-875.00,591.31,10.98,-7.50,-0.11,-60.51
9845,795.51,773.33,762.85,768.90,775.15,-29.30,-825.20,598.63,-4.39,-1.34,2.12,-61.29
9881,797.11,773.69,763.00,769.68,775.87,-34.67,-827.64,636.72,8.75,-2.73,-1.60,-77.53
9919,801.25,774.72,763.10,769.99,777.26,-43.46,-837.89,625.98,5.85,1.57,-0.22,-101.90
9954,804.83,775.08,763.15,769.81,778.22,-34.18,-819.82,623.54,-0.13,0.02,-0.24,-113.30
9989,804.92,775.36,763.13,769.78,778.30,-31.25,-813.48,630.37,-1.02,-0.70,-1.69,-115.83
10025,804.98,775.25,763.15,769.81,778.30,-71.78,-846.19,528.32,2.26,-1.39,-1.12,-115.05
10061,801.88,775.03,763.15,770.68,777.69,-27.83,-787.11,641.60,-1.38,-5.02,2.77,-115.64
10096,800.24,775.15,763.28,771.35,777.50,-19.53,-827.64,612.79,4.03,-6.11,-0.80,-117.51
10134,800.07,775.28,763.35,771.42,777.53,-16.60,-811.04,641.11,-2.56,0.50,-2.51,-117.12
10169,799.87,775.07,763.31,771.47,777.43,-35.16,-824.71,617.68,1.66,0.89,-0.05,-116.56
10205,799.72,775.36,763.37,771.67,777.53,-30.27,-781.25,649.41,-1.35,2.08,-1.31,-119.77
10240,798.99,775.68,763.42,771.63,777.43,-24.41,-811.52,616.70,1.45,3.34,-3.08,-118.00
10275,799.64,775.69,763.36,771.38,777.52,-33.69,-806.64,620.12,-1.37,1.89,-1.50,-118.21
10314,800.92,775.99,763.48,771.49,777.97,-46.39,-807.13,610.35,1.01,0.11,-2.28,-123.72
10349,802.08,775.89,763.34,771.24,778.14,-28.32,-823.24,630.86,0.89,-1.12,0.69,-126.56
10385,802.02,775.78,763.31,771.42,778.13,-45.41,-842.77,626.95,0.96,0.01,1.71,-128.97
10420,801.05,775.83,763.35,771.62,777.96,-19.04,-818.36,625.00,-0.03,-2.28,0.80,-127.75
10456,801.25,775.73,763.41,771.21,777.90,-21.97,-797.36,633.79,0.26,2.37,-0.34,-120.34
10492,802.23,775.50,763.34,771.01,778.02,-42.97,-815.92,614.75,0.14,1.73,0.50,-120.65
10530,802.08,775.42,763.30,770.86,777.91,-32.23,-795.41,621.58,0.73,-0.01,-1.08,-118.10
10565,801.92,775.23,763.25,770.54,777.73,-28.81,-822.27,629.39,-1.03,2.53,0.39,-112.67
10600,802.08,775.13,763.25,770.30,777.69,-27.34,-816.41,629.88,-0.83,3.03,1.95,-108.90
10636,802.26,774.93,763.33,770.19,777.68,-40.53,-812.99,615.72,-0.74,0.34,-0.23,-104.26
10671,802.03,774.81,763.23,770.27,777.58,-36.62,-812.01,630.86,-0.75,-0.09,-0.06,-106.14
10706,801.51,774.81,763.16,770.26,777.43,-24.90,-808.59,617.68,-1.79,2.27,-0.88,-106.10
10744,801.20,774.68,763.14,770.26,777.32,-37.60,-824.22,622.56,-0.02,-0.11,-0.58,-104.33
10780,801.23,774.81,763.21,770.39,777.41,-32.23,-813.48,631.35,0.08,0.34,-1.65,-105.76
10815,800.92,774.84,763.29,770.61,777.42,-32.71,-804.20,621.09,2.50,1.95,-2.27,-106.16
10850,801.17,774.82,763.23,770.63,777.46,-40.04,-814.45,616.70,0.82,-0.69,-2.53,-108.68
10885,800.92,775.01,763.19,770.87,777.50,-38.57,-813.48,625.98,0.27,0.81,0.12,-113.94
10921,800.82,775.08,763.26,771.02,777.54,-23.93,-801.76,632.81,0.82,-2.92,2.27,-114.49
10958,801.30,775.04,763.23,770.94,777.63,-20.02,-808.11,617.19,0.74,3.08,0.18,-115.48
10994,801.36,775.15,763.25,771.03,777.70,-42.48,-831.05,630.37,-1.39,-2.12,-0.20,-117.22
11030,800.69,775.33,763.30,771.12,777.61,-19.53,-802.73,624.51,0.58,3.64,0.15,-116.58
11065,800.07,775.11,763.24,771.06,777.37,-22.46,-803.22,640.62,1.79,-1.64,-1.21,-113.24
11100,799.50,775.17,763.34,771.18,777.30,-25.39,-812.01,612.79,0.06,2.64,-0.24,-111.09
11136,799.29,775.16,763.28,771.05,777.19,-29.79,-829.59,621.09,-0.63,-1.33,-0.39,-109.97
11174,799.64,775.07,763.25,770.91,777.22,-33.69,-815.43,633.79,0.21,-0.64,-1.24,-108.99
11210,799.42,775.01,763.25,770.77,777.11,-32.71,-826.17,626.46,0.54,-0.44,-0.28,-105.78
11245,799.74,774.93,763.25,770.62,777.14,-24.41,-803.71,636.23,-1.63,-0.05,-0.05,-103.97
11281,800.16,774.87,763.24,770.83,777.27,-42.97,-805.18,616.21,-2.11,2.02,-1.71,-108.31
11316,800.69,775.02,763.33,771.12,777.54,-22.95,-813.96,614.26,0.52,-2.87,0.48,-113.44
11354,800.79,775.19,763.30,771.59,777.72,-31.74,-796.87,633.30,-1.02,-1.95,-0.19,-122.72
11390,800.25,775.19,763.38,771.62,777.61,-20.02,-808.59,629.88,3.63,-0.97,1.79,-119.26
11426,799.84,775.02,763.33,771.93,777.53,-57.62,-814.94,592.29,-1.03,-1.27,-3.23,-122.43
11462,799.06,775.07,763.28,772.02,777.36,-28.81,-804.20,651.37,0.75,-3.10,0.39,-122.48
11497,799.61,774.90,763.31,771.20,777.25,-23.93,-818.85,634.28,1.15,0.31,-0.77,-110.29
11533,800.84,774.65,763.16,769.87,777.13,-13.18,-801.27,650.39,1.35,4.32,-0.90,-96.82
11571,802.95,773.80,762.86,767.82,776.86,-28.32,-799.80,628.91,-8.09,5.89,-0.68,-74.35
11606,802.92,773.85,762.73,766.54,776.51,-16.60,-792.48,637.21,-7.36,5.11,-0.75,-59.05
11642,804.35,773.31,762.55,765.23,776.36,-38.09,-798.83,640.14,-10.11,6.27,1.60,-45.05
11677,804.08,772.34,762.32,764.63,775.84,-64.45,-833.01,582.03,-18.22,3.60,-1.85,-33.25
11713,804.09,772.91,762.39,764.83,776.05,-72.75,-852.54,526.86,-4.60,-3.08,-1.80,-38.87
11748,802.62,773.56,762.50,765.24,775.98,-43.46,-844.73,589.36,-5.22,-2.06,-0.24,-42.34
11787,806.15,774.24,762.50,765.12,777.01,-11.23,-792.48,642.09,3.92,3.61,-2.82,-58.21
11822,804.77,773.61,762.43,764.51,776.33,-20.51,-788.57,641.11,-25.38,11.51,0.91,-41.17
11858,806.06,774.06,762.31,764.40,776.71,-27.83,-844.73,603.52,1.18,3.81,-2.21,-50.63
11893,809.09,773.85,762.33,764.40,777.42,-32.71,-838.87,613.77,9.28,-4.57,0.02,-58.73
11929,808.11,773.02,762.29,764.41,776.96,-51.76,-863.77,570.80,-2.39,-1.56,0.48,-49.94
11964,809.74,773.27,762.30,764.87,777.54,-22.95,-824.71,620.12,7.12,-3.40,2.05,-64.04
12003,811.33,773.88,762.42,764.91,778.14,-26.86,-822.75,603.03,-2.98,2.21,-3.20,-71.98
12038,818.03,775.01,762.48,765.17,780.17,-50.29,-824.22,576.66,5.11,1.01,-1.89,-106.44
12074,819.16,774.48,762.48,765.25,780.34,-21.97,-829.59,595.70,-0.16,-4.44,1.92,-107.25
12109,818.98,774.25,762.50,765.74,780.37,-58.11,-843.26,616.70,8.97,-1.20,0.73,-111.39
12145,821.66,775.83,762.59,766.24,781.58,-21.97,-795.90,646.48,11.42,-3.89,-5.02,-138.39
12180,820.23,775.83,762.63,766.05,781.18,1.46,-849.12,576.66,-5.67,2.11,0.60,-129.74
12218,820.38,775.52,762.53,766.00,781.11,-42.48,-815.43,613.28,3.50,2.00,0.27,-129.57
12253,820.24,775.14,762.57,766.03,781.00,-38.57,-807.13,610.35,3.62,-2.31,0.44,-125.39
12289,820.82,774.44,762.45,766.13,780.96,-50.78,-821.29,592.77,3.78,1.39,5.18,-126.25
12324,820.56,774.28,762.46,766.07,780.84,-29.79,-829.59,638.67,-1.45,-1.11,-1.58,-122.77
12359,821.67,773.90,762.41,765.56,780.88,-38.09,-835.45,615.72,0.08,0.52,1.66,-117.43
12398,821.87,773.37,762.36,765.72,780.83,-57.62,-851.56,578.61,4.84,-0.63,-0.07,-117.50
12433,820.84,773.27,762.40,765.76,780.57,-8.79,-781.74,639.65,7.93,-4.98,1.79,-112.68
12469,821.15,772.92,762.37,765.37,780.45,-33.69,-854.98,601.07,-6.03,0.85,0.01,-106.01
12504,821.92,772.80,762.30,765.29,780.58,-47.85,-841.31,588.87,-2.21,0.40,-1.02,-108.24
12539,822.20,772.54,762.30,764.78,780.45,-63.48,-802.73,642.58,-2.08,6.60,-1.13,-99.59
12575,823.43,772.27,762.22,764.20,780.53,-16.60,-834.47,589.84,-7.11,4.96,-1.92,-95.14
12613,824.27,772.28,762.17,764.53,780.81,-23.44,-837.89,572.75,-2.53,-0.54,-0.19,-104.26
12648,824.76,771.81,762.08,764.59,780.81,19.53,-911.13,589.36,-10.25,0.79,3.26,-105.28
12684,827.39,772.02,762.10,765.01,781.63,-45.41,-839.84,597.66,2.41,2.14,-0.08,-121.56
12719,828.63,772.13,762.28,765.08,782.03,-35.64,-815.43,615.72,-3.27,1.87,-1.53,-123.24
12755,829.42,771.93,762.23,765.03,782.15,-91.31,-878.42,520.02,-2.31,-0.25,2.15,-124.94
12790,830.04,771.51,762.17,765.15,782.22,-31.25,-813.48,634.77,1.06,-4.32,2.00,-126.79
12828,829.95,771.07,762.18,765.12,782.08,-55.66,-850.10,570.31,2.02,-4.90,3.37,-122.43
12863,829.89,770.89,762.12,765.10,782.00,-43.46,-819.82,597.17,2.56,-3.09,0.29,-122.03
12899,829.52,770.91,762.14,765.04,781.90,-27.83,-826.17,585.94,-0.84,-2.35,1.79,-119.46
12934,829.42,770.73,762.11,764.78,781.76,-26.37,-827.15,599.12,2.27,-2.51,0.01,-114.45
12970,829.89,770.25,762.17,764.16,781.62,-33.69,-813.48,608.89,-2.89,2.21,-0.07,-101.65
13005,830.40,769.59,762.14,763.82,781.49,-49.32,-840.33,584.47,-3.38,0.21,-0.06,-93.76
13043,830.64,769.57,762.11,763.80,781.53,-43.95,-819.34,577.15,2.52,-1.46,-0.90,-95.08
13078,831.97,769.33,762.06,763.41,781.69,-51.27,-845.21,570.31,-6.64,0.89,1.69,-93.14
13114,832.54,769.05,762.12,763.27,781.75,-42.48,-842.29,602.54,-2.73,1.34,1.81,-89.34
13149,832.40,769.13,762.13,763.23,781.72,-16.11,-824.22,610.35,2.79,-2.37,0.56,-88.75
13185,832.51,769.21,762.15,763.33,781.80,-51.76,-837.89,606.45,2.94,-1.79,-1.66,-90.64
13220,830.54,769.62,762.35,763.65,781.54,-49.80,-835.45,545.90,8.52,-0.60,-3.85,-86.99
13257,829.35,769.28,762.17,763.18,781.00,-16.60,-826.66,617.19,-10.66,4.02,-0.46,-77.56
13293,828.43,769.06,762.20,763.28,780.74,-52.73,-840.82,589.84,-7.10,4.50,-2.38,-73.46
13329,826.21,769.69,762.28,763.15,780.33,-9.77,-852.54,583.50,4.79,-4.21,-3.34,-66.97
13364,826.25,769.23,762.04,762.72,780.06,-35.64,-839.84,581.54,-19.36,7.44,0.12,-62.89
13400,826.31,769.18,762.13,762.91,780.13,-59.08,-841.80,584.47,-7.11,1.00,1.91,-63.56
13435,826.31,769.22,762.15,762.73,780.10,11.23,-818.85,589.36,5.07,-8.31,1.16,-60.54
13473,826.28,768.69,762.05,762.66,779.92,-23.93,-832.03,625.49,-11.10,-2.90,1.19,-57.58
13508,825.45,769.39,762.24,763.00,780.02,-46.39,-852.05,599.12,14.82,-1.62,-1.79,-60.87
13544,820.92,769.51,762.19,763.01,778.91,-60.06,-846.19,492.19,-10.82,3.16,0.80,-47.55
13580,817.91,769.09,762.14,763.25,778.10,-16.11,-837.40,600.59,1.77,-0.21,-1.00,-38.63
13615,815.93,769.86,762.27,764.37,778.11,-43.95,-853.03,609.86,19.25,-1.60,-2.05,-51.31
13653,813.91,770.89,762.45,765.80,778.26,-28.32,-804.20,628.42,17.15,-2.52,-0.01,-69.04
13688,812.74,771.61,762.57,766.85,778.44,-18.07,-827.15,630.37,8.90,-4.01,-1.04,-83.29
13724,811.54,772.58,762.67,768.03,778.71,-27.34,-846.19,595.70,4.44,0.42,-2.73,-101.89
13759,809.22,773.71,762.92,768.93,778.69,-40.04,-827.15,599.12,1.59,-0.28,-3.07,-110.03
13795,807.34,774.34,762.95,769.43,778.51,-40.53,-821.29,597.66,-0.41,-2.42,-2.34,-115.17
13830,805.51,774.65,762.96,769.37,778.12,-46.88,-820.80,630.86,-2.32,0.70,-0.33,-110.25
13867,804.09,774.88,762.92,769.17,777.77,-21.97,-812.99,605.47,-1.56,3.89,1.42,-105.45
13903,803.66,775.06,762.84,768.82,777.59,-24.90,-811.52,624.51,-2.04,1.06,-1.85,-102.13
13938,804.52,775.31,762.89,768.59,777.83,-42.97,-814.45,597.66,-1.39,3.61,-2.40,-102.64
13973,806.37,775.65,762.89,768.73,778.41,-52.73,-820.80,613.77,2.81,0.47,-0.95,-113.63
14009,808.17,775.69,762.88,768.69,778.86,-41.02,-822.75,599.12,3.71,1.66,-2.05,-119.68
14044,809.97,775.58,762.82,769.01,779.34,-38.57,-813.96,625.49,3.34,0.91,-1.40,-131.37
14082,809.35,775.96,762.97,769.60,779.47,-48.34,-822.27,592.29,2.24,-1.58,1.94,-137.06
14117,808.51,776.28,762.96,769.71,779.36,-32.23,-803.22,621.09,1.25,-1.73,-3.69,-138.64
14152,808.31,775.95,762.94,769.30,779.12,-37.11,-820.80,618.16,1.60,-3.37,-1.20,-129.83
14187,808.12,775.35,762.82,769.06,778.84,-35.64,-806.64,632.81,1.62,-0.11,2.54,-123.83
14222,808.36,774.62,762.79,768.60,778.59,-43.46,-825.68,601.56,-0.91,0.51,-1.90,-112.85
14258,810.18,773.83,762.66,767.76,778.61,-39.55,-816.89,606.93,-1.27,2.25,0.62,-103.53
14296,811.49,773.21,762.67,767.57,778.74,-45.90,-828.12,609.37,-1.76,-0.10,0.68,-100.13
14332,810.37,773.16,762.63,767.65,778.45,-33.20,-825.20,621.58,2.79,-1.21,0.44,-97.96
14367,809.84,773.12,762.62,767.64,778.30,-47.85,-811.52,604.98,-0.22,1.71,0.52,-95.98
14403,809.72,773.09,762.69,767.72,778.30,-34.67,-817.87,616.21,-2.70,1.39,-2.69,-94.65
